"","imdbRating","budget","release_month","duration_minutes","total_number_of_spoken_languages","total_number_of_genres","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_scifi","genre_shortfilm","genre_thriller","genre_war","main_actor1_is_female","main_actor1_star_meter","main_actor2_star_meter","main_actor3_star_meter","total_number_of_actors","log_duration","country_prod_d","language_used_d"
"4523",7.3,2500000,8,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1654,887,2105,29,3.8286413964891,1,1
"4524",6.6,9e+07,2,90,1,3,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",352,2571,1327,9,3.8286413964891,1,1
"4525",6,0,11,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",65,54,1755,10,3.73766961828337,1,1
"4526",6.8,0,5,60,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1417,555,422,51,3.63758615972639,1,0
"4527",6.9,3e+07,11,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1007,165,627,10,3.63758615972639,1,1
"4528",7.4,1500000,10,60,2,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",793,1039,2622,41,3.46573590279973,1,1
"4529",6.9,0,12,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",854,2157,1782,6,4.0943445622221,1,1
"4530",7.8,5e+05,1,60,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1723,320,91,15,3.66356164612965,1,1
"4531",7.6,0,2,60,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",326,1148,1364,11,3.58351893845611,1,1
"4532",5.5,0,10,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",754,891,2193,15,3.95124371858143,1,1
"4533",6.9,0,2,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1",306,2047,528,13,4.21950770517611,1,1
"4534",8.4,5500000,12,120,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",964,781,1461,40,4.38202663467388,1,1
"4535",6.8,0,1,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0",503,1944,149,7,3.93182563272433,1,1
"4536",5.9,5e+07,10,90,2,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",811,641,1639,17,3.8286413964891,1,0
"4537",8,1e+07,10,90,1,2,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1881,2190,2918,24,4.14313472639153,1,1
"4538",7.5,0,7,90,1,2,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",1119,141,2784,15,4.20469261939097,1,1
"4539",7.5,0,5,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",1796,2196,1016,11,3.85014760171006,1,1
"4540",6.2,9e+06,5,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",1640,775,2536,8,3.71357206670431,1,1
"4541",7.2,0,7,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",709,2058,1051,10,3.73766961828337,1,1
"4542",5.9,1700000,6,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0",1815,492,3286,28,3.78418963391826,1,1
"4543",6.8,3e+06,4,90,1,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",211,2094,2473,13,4.11087386417331,1,1
"4544",6.4,6.8e+07,5,120,5,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",602,2497,2581,21,4.31748811353631,1,0
"4545",6.8,0,5,90,1,2,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",612,924,514,10,3.78418963391826,1,1
"4546",7.3,0,12,120,1,2,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",379,1647,1762,15,4.43081679884331,0,1
"4547",7,0,3,90,2,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1882,1406,1569,17,3.93182563272433,1,1
"4548",6.4,3.5e+07,11,60,1,3,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1",691,1769,1471,13,3.68887945411394,1,1
"4549",6,1.9e+07,5,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",763,584,2576,20,3.95124371858143,1,1
"4550",7.2,0,12,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",145,605,2064,10,3.40119738166216,1,1
"4551",6.1,2.1e+07,2,90,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1724,1009,384,14,4.0943445622221,0,1
"4552",6.4,1e+08,6,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1054,2148,2817,22,4.04305126783455,1,1
"4553",6.1,6e+07,12,90,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",842,840,1352,18,3.78418963391826,0,1
"4554",7.3,4e+07,12,120,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0",345,380,1940,63,4.49980967033027,1,1
"4555",7.7,0,8,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",630,2285,513,23,4.23410650459726,1,1
"4556",6.7,0,9,120,2,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1304,2194,242,8,4.29045944114839,1,0
"4557",7.5,0,4,60,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",404,2658,3093,13,3.36729582998647,1,1
"4558",5.4,2e+07,12,90,1,3,"0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1",87,1478,2074,12,4.11087386417331,1,1
"4559",7.9,1.3e+07,10,210,1,3,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",957,1249,2490,40,5.14166355650266,1,1
"4560",7.3,6e+07,6,120,5,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1830,2239,259,23,4.36944785246702,1,0
"4561",5.8,0,6,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",1241,2063,907,14,4.06044301054642,1,1
"4562",8.1,6400000,10,90,1,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",602,254,175,33,4.07753744390572,0,1
"4563",6.2,9500000,10,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",546,1047,2959,11,3.89182029811063,1,1
"4564",5.9,1.6e+07,10,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",1856,2437,1092,12,3.73766961828337,1,1
"4565",5.3,0,1,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0",1544,1050,1843,8,3.71357206670431,0,1
"4566",7.3,2.8e+07,9,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1056,385,2148,12,3.13549421592915,0,1
"4567",8.2,225000,5,90,1,3,"0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",1664,1988,3093,62,3.78418963391826,1,1
"4568",7.6,5.2e+07,12,150,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1804,2517,346,26,4.79579054559674,0,1
"4569",8.2,1.5e+07,6,90,2,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0",1752,655,871,12,4.0943445622221,1,1
"4570",6.3,3.5e+07,10,90,3,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1",289,2453,2706,16,3.98898404656427,1,1
"4571",7,4300000,6,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",656,794,2268,21,3.97029191355212,1,1
"4572",6.8,4.8e+07,8,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1724,704,2084,13,4.15888308335967,1,1
"4573",7.5,1.5e+07,11,120,2,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",420,1443,2116,16,4.27666611901606,1,1
"4574",6.6,0,7,60,3,3,"0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",1694,1999,1093,7,3.09104245335832,1,1
"4575",7.3,0,12,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",525,527,2675,12,3.73766961828337,1,1
"4576",7.3,0,12,90,2,2,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",1391,195,2295,5,3.87120101090789,1,1
"4577",6.3,3e+07,11,90,1,3,"1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,798,1048,11,4.02535169073515,1,1
"4578",5.8,7.5e+07,8,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",915,131,434,15,4.11087386417331,1,1
"4579",7.3,0,10,120,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1236,1992,2507,17,4.33073334028633,1,1
"4580",7.4,0,12,90,1,3,"1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1534,1385,1262,22,4.02535169073515,1,1
"4581",7.6,750000,8,90,1,3,"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",1409,412,1742,9,3.98898404656427,1,1
"4582",5.9,8e+07,3,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",843,1663,229,27,3.85014760171006,1,1
"4583",8.1,0,8,60,2,3,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",567,325,1208,7,3.49650756146648,1,0
"4584",6.4,0,9,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1451,428,1698,24,4.0943445622221,1,1
"4585",7.1,3.9e+07,8,90,1,3,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",419,598,3165,34,4.06044301054642,1,1
"4586",7.4,0,10,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",810,1101,20,16,3.78418963391826,1,1
"4587",5.8,1500000,7,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1034,884,84,20,4.00733318523247,1,1
"4588",6.5,0,7,90,1,3,"0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",632,858,3245,8,4.0943445622221,1,1
"4589",6,1e+08,12,90,5,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",153,1732,1554,46,3.98898404656427,0,1
"4590",6.1,8e+06,5,90,1,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",850,221,2781,17,3.8286413964891,0,1
"4591",6.9,1.4e+07,12,150,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",656,1303,905,15,4.70048036579242,1,1
"4592",7.6,3.7e+07,9,120,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",602,860,2403,48,4.33073334028633,1,1
"4593",6.1,0,9,60,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1605,246,1919,8,3.61091791264422,1,1
"4594",5.7,0,12,90,2,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1553,2201,2108,7,3.97029191355212,1,1
"4595",7.4,0,10,120,1,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0",119,1996,2739,19,4.51085950651685,0,1
"4596",7.9,5800000,9,120,2,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",1012,580,2669,24,4.43081679884331,0,0
"4597",6.4,0,2,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",278,2628,2153,8,3.76120011569356,1,0
"4598",7.4,6e+06,8,60,2,3,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1913,1133,1925,12,3.55534806148941,1,1
"4599",6.7,3.2e+07,5,120,1,2,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",246,2471,393,18,4.49980967033027,1,1
"4600",5.6,8e+06,8,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",562,1380,402,12,3.80666248977032,1,1
"4601",7,0,9,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",713,2170,417,11,4.06044301054642,0,1
"4602",7.2,1200000,10,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",671,18,1183,14,3.91202300542815,1,1
"4603",8,6e+07,6,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0",815,1039,1700,21,3.98898404656427,1,1
"4604",6.3,0,4,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1744,648,1177,8,3.78418963391826,1,1
"4605",5.2,0,9,90,2,3,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1759,1855,132,15,3.89182029811063,1,0
"4606",5.6,1.2e+08,11,90,1,3,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1",1116,2334,705,56,4.18965474202643,1,1
"4607",6.1,1.9e+07,8,120,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1346,1162,644,18,4.48863636973214,1,1
"4608",6.8,0,3,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",907,1517,2605,9,3.91202300542815,1,1
"4609",6.6,0,2,90,1,2,"0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1832,1966,1091,11,3.78418963391826,1,1
"4610",6.5,3.8e+07,7,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1471,1536,1955,74,3.85014760171006,1,1
"4611",7.4,1.7e+07,2,150,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1301,1126,1379,20,4.80402104473326,1,1
"4612",6.6,0,10,90,3,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",278,1646,3039,34,4.24849524204936,1,1
"4613",6.3,6500000,4,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1037,79,477,37,3.91202300542815,1,1
"4614",6.4,0,1,60,1,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1",1577,2609,1511,9,3.63758615972639,0,1
"4615",6.8,0,6,120,1,3,"0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1",1072,245,668,22,4.36944785246702,1,1
"4616",7.2,0,10,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1",777,2600,529,14,3.98898404656427,1,1
"4617",8,2.5e+07,6,90,1,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1413,1912,1770,33,4.24849524204936,1,1
"4618",6.9,0,1,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1184,1926,939,12,4.23410650459726,1,1
"4619",8.7,6e+06,7,90,4,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",958,2244,2452,18,4.04305126783455,1,0
"4620",6.3,0,5,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",74,731,2574,22,4.24849524204936,0,1
"4621",6.6,0,6,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",664,612,2065,9,4.33073334028633,0,1
"4622",7.2,0,11,60,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",398,2105,2973,17,3.61091791264422,1,1
"4623",7.8,1.6e+07,12,120,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",964,997,2606,16,4.38202663467388,1,1
"4624",7.1,0,1,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",164,2151,1008,9,3.76120011569356,1,1
"4625",7.1,0,6,90,1,2,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",513,1257,1755,6,4.12713438504509,1,1
"4626",6.5,6e+07,7,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",1771,1628,2852,16,4.07753744390572,1,1
"4627",6.9,0,1,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1585,1517,2737,18,3.85014760171006,1,1
"4628",7,0,7,90,1,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",393,1194,663,7,3.76120011569356,1,1
"4629",7.3,6e+06,4,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",921,443,1628,20,3.87120101090789,1,1
"4630",7.7,0,9,90,4,3,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0",488,1681,2681,10,4.00733318523247,1,0
"4631",7.6,1e+07,9,120,1,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",372,1518,2338,18,4.33073334028633,0,1
"4632",6.8,3e+07,2,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",442,2020,327,10,4.00733318523247,1,1
"4633",7.1,6e+06,7,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",613,2059,1711,15,3.91202300542815,1,1
"4634",5.9,1e+07,2,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1313,1022,870,9,4.07753744390572,0,1
"4635",6.7,0,11,120,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",13,1926,1420,22,4.34380542185368,1,1
"4636",6.7,0,10,90,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",656,1550,177,6,4.02535169073515,0,1
"4637",6.8,0,12,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",315,2627,492,17,4.20469261939097,1,1
"4638",6.8,0,5,90,2,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",278,703,3184,25,3.85014760171006,1,0
"4639",5.6,1e+07,9,60,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",1828,493,2121,20,3.66356164612965,1,1
"4640",7.7,4e+06,2,90,1,2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1445,2619,1573,15,3.78418963391826,1,1
"4641",5.7,6.8e+07,7,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",192,630,1651,19,3.89182029811063,1,1
"4642",5.3,3.3e+07,9,90,2,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1186,707,1971,15,3.85014760171006,1,0
"4643",6,2.3e+07,11,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1168,2390,2610,15,3.71357206670431,1,1
"4644",7.3,3e+07,9,120,3,3,"0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1696,560,2933,10,4.43081679884331,0,1
"4645",7.4,4600000,6,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1528,1292,2235,13,3.98898404656427,1,1
"4646",7.1,0,10,90,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1890,781,275,17,4.23410650459726,1,1
"4647",6.7,2e+07,10,90,2,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",236,546,1873,11,3.95124371858143,0,0
"4648",6.8,1.8e+07,2,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1168,2357,456,15,3.8286413964891,1,1
"4649",5.5,0,8,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",814,287,2380,21,3.91202300542815,0,1
"4650",7.5,0,9,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1105,1896,3173,46,3.93182563272433,1,1
"4651",6.2,0,11,90,2,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",390,1990,72,31,3.93182563272433,0,0
"4652",7.2,0,9,90,4,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",888,826,2331,20,4.14313472639153,0,1
"4653",7.1,0,5,120,3,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1",90,971,2020,10,4.34380542185368,1,0
"4654",6.7,41300000,2,90,3,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",811,356,958,10,3.89182029811063,0,1
"4655",5.4,4e+07,4,90,3,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",811,356,395,10,3.89182029811063,1,1
"4656",6.8,0,11,90,1,2,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",833,1725,3220,10,4.00733318523247,0,1
"4657",7.7,0,12,90,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1851,642,917,12,3.91202300542815,0,1
"4658",6.5,0,2,90,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1161,546,3282,9,4.02535169073515,0,1
"4659",8.1,6240000,6,120,3,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1112,1555,242,44,4.56434819146784,1,1
"4660",6.8,1e+07,7,120,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",537,1163,1930,34,4.44265125649032,0,1
"4661",7.3,0,12,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1380,610,1325,10,3.73766961828337,1,1
"4662",8.3,0,9,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1595,1889,3077,6,3.8286413964891,1,1
"4663",7,0,10,90,2,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1406,1485,1297,7,4.24849524204936,1,0
"4664",6.3,0,10,60,3,3,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",32,976,2606,24,3.55534806148941,0,1
"4665",7.1,0,11,90,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1328,79,246,7,3.97029191355212,0,1
"4666",6.5,0,6,90,1,3,"0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0",1346,216,1793,13,4.23410650459726,1,1
"4667",5.1,2.4e+07,10,120,1,3,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1",1415,1565,977,10,4.44265125649032,1,1
"4668",6,6e+06,12,90,2,3,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",868,328,2032,11,3.93182563272433,1,1
"4669",7.4,0,12,60,1,2,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0",1719,2600,915,28,3.04452243772342,1,1
"4670",8.4,1e+08,12,180,2,3,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,1471,2399,140,4.87519732320115,1,0
"4671",5.8,25300000,8,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",538,2061,480,9,3.63758615972639,1,1
"4672",7.8,0,11,90,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",1796,2385,522,51,3.91202300542815,1,1
"4673",8.1,1685000,1,120,2,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1448,1268,24,118,4.43081679884331,1,1
"4674",7.1,0,8,120,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1472,1959,463,14,4.46590811865458,1,1
"4675",7.3,0,10,90,1,3,"1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",854,2529,2103,13,4.00733318523247,1,1
"4676",6.4,1.35e+08,11,120,2,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1724,512,225,20,4.36944785246702,0,1
"4677",8,6e+06,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1751,1744,2117,60,4.0943445622221,1,1
"4678",7.1,0,6,90,3,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1896,500,600,44,4.02535169073515,0,1
"4679",7.5,1200000,12,90,3,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",810,1642,407,21,4.02535169073515,1,1
"4680",6.9,6.6e+07,6,120,1,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",1017,2403,2440,46,4.27666611901606,0,1
"4681",5.9,3e+07,7,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0",1017,2403,395,42,4.00733318523247,0,1
"4682",7.3,0,12,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1220,1007,1297,16,4.14313472639153,0,1
"4683",7.2,6e+06,12,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1251,2508,410,10,4.18965474202643,1,1
"4684",7.4,0,12,120,1,2,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",854,2259,514,12,4.36944785246702,1,1
"4685",7.3,3.5e+07,3,90,2,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1",364,1046,76,21,4.02535169073515,0,1
"4686",5.4,0,3,150,1,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0",735,4,359,4,4.69134788222914,1,1
"4687",7.3,0,3,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",1056,85,823,17,4.00733318523247,0,1
"4688",7.4,1.6e+07,5,120,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1177,343,1300,13,4.39444915467244,1,1
"4689",7.1,0,9,120,2,3,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",513,1105,2658,15,4.34380542185368,1,0
"4690",6.2,0,5,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",736,1854,196,23,3.71357206670431,1,1
"4691",8.1,2.5e+07,12,150,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1301,296,1002,24,4.69134788222914,1,1
"4692",7.1,2.3e+07,7,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1513,288,1127,19,4.24849524204936,1,1
"4693",6,0,7,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1161,1674,1382,11,4.07753744390572,1,1
