"","duration_minutes","genre_drama","total_number_of_actors","genre_action","genre_documentary","genre_horror","genre_comedy","genre_family","genre_filmnoir","genre_animation","budget","budget_duration","main_actor1_is_female","duration_genres","budget_genres","short_duration","release_month","genre_musical","genre_war","action_budget","budget_language","duration_actors","genre_biography","total_number_of_spoken_languages","war_budget","imdbRating"
"2406",90,0,24,1,0,0,0,0,0,0,2.2e+07,1.98e+09,0,270,6.6e+07,0,"8",0,0,2.2e+07,2.2e+07,2160,0,1,0,5.3
"2407",120,1,30,0,0,0,0,0,0,0,1.5e+07,1.8e+09,0,240,3e+07,0,"10",0,0,0,1.5e+07,3600,0,1,0,7.7
"2408",90,1,15,0,0,0,1,0,0,0,0,0,0,270,0,0,"9",0,0,0,0,1350,0,1,0,7.3
"2409",90,0,9,0,0,0,1,0,0,0,3.6e+07,3.24e+09,1,180,7.2e+07,0,"8",0,0,0,3.6e+07,810,0,1,0,6.8
"2410",90,1,72,0,0,0,1,0,0,0,0,0,0,180,0,0,"1",0,0,0,0,6480,0,1,0,6.7
"2411",150,1,4,0,0,0,1,0,0,0,835000,125250000,1,300,1670000,0,"1",0,0,0,835000,600,0,1,0,6
"2412",120,1,27,0,0,0,0,0,0,0,0,0,0,240,0,0,"9",0,0,0,0,3240,0,1,0,7.8
"2413",120,1,8,0,0,0,0,0,0,0,8e+06,9.6e+08,0,360,2.4e+07,0,"10",0,0,0,1.6e+07,960,1,2,0,7.7
"2414",90,1,11,0,0,0,0,0,0,0,1.1e+07,9.9e+08,0,180,2.2e+07,0,"9",0,1,0,1.1e+07,990,0,1,1.1e+07,6.6
"2415",90,1,10,0,0,0,0,0,0,0,0,0,0,270,0,0,"2",0,0,0,0,900,0,1,0,7.4
"2416",90,1,17,1,0,0,0,0,0,0,3.5e+07,3.15e+09,0,270,1.05e+08,0,"10",0,0,3.5e+07,1.05e+08,1530,0,3,0,5.4
"2417",90,0,11,1,0,1,0,0,0,0,1e+07,9e+08,0,270,3e+07,0,"7",0,0,1e+07,1e+07,990,0,1,0,5.3
"2418",90,1,17,0,0,1,0,0,0,0,5e+05,4.5e+07,1,270,1500000,0,"1",0,0,0,5e+05,1530,0,1,0,6.8
"2419",120,1,10,0,0,0,0,0,0,0,0,0,0,240,0,0,"6",0,0,0,0,1200,0,1,0,7.7
"2420",90,0,38,0,0,0,1,0,0,0,1.7e+07,1.53e+09,1,90,1.7e+07,0,"4",0,0,0,6.8e+07,3420,0,4,0,6.9
"2421",90,1,24,0,0,0,1,0,0,0,0,0,0,270,0,0,"12",0,0,0,0,2160,0,2,0,6.5
"2422",90,1,15,0,0,0,0,0,0,0,5e+05,4.5e+07,0,180,1e+06,0,"10",0,0,0,1e+06,1350,0,2,0,7.5
"2423",90,1,7,0,0,0,0,0,0,0,0,0,0,90,0,0,"8",0,0,0,0,630,0,1,0,7.4
"2424",150,1,11,0,0,0,0,0,0,0,9e+07,1.35e+10,0,450,2.7e+08,0,"11",0,0,0,9e+07,1650,0,1,0,7.1
"2425",120,1,19,0,0,0,1,0,0,0,0,0,1,360,0,0,"3",0,0,0,0,2280,0,1,0,7.7
"2426",90,1,14,0,0,0,1,1,0,0,0,0,1,270,0,0,"11",0,0,0,0,1260,0,1,0,7.7
"2427",90,0,11,0,0,0,1,0,0,0,750000,67500000,1,180,1500000,0,"8",1,0,0,750000,990,0,1,0,6.7
"2428",90,0,24,0,0,0,1,0,0,1,1.5e+08,1.35e+10,0,270,4.5e+08,0,"3",0,0,0,1.5e+08,2160,0,1,0,6.9
"2429",90,0,23,1,0,0,1,0,0,1,1.3e+08,1.17e+10,0,270,3.9e+08,0,"10",0,0,1.3e+08,1.3e+08,2070,0,1,0,7.3
"2430",90,0,15,0,1,0,0,0,0,0,0,0,0,180,0,0,"5",0,0,0,0,1350,1,3,0,7.9
"2431",120,1,12,0,0,0,0,0,0,0,7400000,8.88e+08,1,240,14800000,0,"5",0,0,0,7400000,1440,0,1,0,7.1
"2432",90,1,21,0,0,0,1,0,0,0,0,0,0,270,0,0,"10",0,0,0,0,1890,0,1,0,6.5
"2433",90,1,8,0,0,0,0,0,0,0,0,0,0,270,0,0,"3",0,0,0,0,720,0,2,0,7.4
"2434",90,1,10,0,0,0,1,0,0,0,0,0,0,180,0,0,"9",0,0,0,0,900,0,1,0,7
"2435",90,0,13,0,0,0,0,0,0,0,9e+06,8.1e+08,0,180,1.8e+07,0,"10",0,0,0,9e+06,1170,0,1,0,8.6
"2436",90,0,12,0,0,0,1,0,0,0,4e+07,3.6e+09,0,270,1.2e+08,0,"2",0,0,0,4e+07,1080,0,1,0,5.9
"2437",90,1,12,0,0,0,1,0,0,0,0,0,0,180,0,0,"9",0,0,0,0,1080,0,1,0,5.6
"2438",90,1,15,1,0,0,0,0,0,0,2.3e+07,2.07e+09,0,270,6.9e+07,0,"9",0,1,2.3e+07,2.3e+07,1350,0,1,2.3e+07,6.9
"2439",90,0,21,0,0,0,1,0,0,0,0,0,0,180,0,0,"8",0,0,0,0,1890,0,1,0,5.9
"2440",90,0,18,0,0,0,1,0,0,0,9e+07,8.1e+09,0,180,1.8e+08,0,"7",0,0,0,1.8e+08,1620,0,2,0,7.2
"2441",0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,"9",0,0,0,0,0,0,1,0,7.6
"2442",90,0,18,1,0,0,1,0,0,0,2.25e+08,2.025e+10,0,270,6.75e+08,0,"5",0,0,2.25e+08,2.25e+08,1620,0,1,0,6.9
"2443",60,0,23,1,0,0,1,0,0,0,1.4e+08,8.4e+09,0,180,4.2e+08,0,"7",0,0,1.4e+08,1.4e+08,1380,0,1,0,6
"2444",90,1,8,0,0,0,0,0,0,0,0,0,0,180,0,0,"3",0,1,0,0,720,0,1,0,7.5
"2445",60,1,17,0,0,0,0,0,0,0,0,0,0,120,0,0,"4",0,0,0,0,1020,0,1,0,6.4
"2446",120,1,11,0,0,0,0,0,0,0,3.2e+07,3.84e+09,0,240,6.4e+07,0,"9",0,0,0,3.2e+07,1320,1,1,0,7.1
"2447",90,1,12,0,0,0,0,0,0,0,3500000,3.15e+08,0,180,7e+06,0,"5",0,0,0,3500000,1080,0,1,0,7.5
"2448",90,1,25,1,0,0,0,0,0,0,6e+07,5.4e+09,0,270,1.8e+08,0,"4",0,0,6e+07,6e+07,2250,0,1,0,6
"2449",90,1,8,0,0,0,1,0,0,0,3.1e+07,2.79e+09,1,270,9.3e+07,0,"12",0,0,0,3.1e+07,720,0,1,0,6.5
"2450",90,1,9,0,0,0,0,0,0,0,0,0,0,180,0,0,"4",0,0,0,0,810,0,1,0,6.1
"2451",120,0,8,0,1,0,0,0,0,0,0,0,0,240,0,0,"1",0,0,0,0,960,0,1,0,7.6
"2452",150,1,21,0,0,0,0,0,0,0,92620000,1.3893e+10,1,300,185240000,0,"1",0,0,0,92620000,3150,0,1,0,8.4
"2453",90,1,6,0,0,0,1,0,0,0,225000,20250000,0,270,675000,0,"8",0,0,0,225000,540,0,1,0,7.4
"2454",90,0,11,0,0,0,1,0,0,0,0,0,0,270,0,0,"4",0,0,0,0,990,0,3,0,7.1
"2455",90,1,12,0,0,0,1,0,0,0,0,0,0,270,0,0,"4",0,0,0,0,1080,0,1,0,6.4
"2456",90,1,9,0,0,0,1,0,0,0,0,0,0,270,0,0,"12",0,0,0,0,810,0,2,0,5.6
"2457",90,1,18,0,0,0,0,0,0,0,2.5e+07,2.25e+09,0,270,7.5e+07,0,"9",0,0,0,2.5e+07,1620,0,1,0,7.3
"2458",120,1,22,0,0,0,0,0,0,0,2.8e+07,3.36e+09,0,360,8.4e+07,0,"10",0,0,0,2.8e+07,2640,1,1,0,7.1
"2459",90,0,14,0,0,0,1,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,1260,0,1,0,5.8
"2460",60,0,21,0,0,0,1,1,0,1,0,0,0,180,0,0,"11",0,0,0,0,1260,0,3,0,6.4
"2461",60,0,18,0,0,0,0,1,0,1,0,0,0,180,0,0,"11",0,0,0,0,1080,0,1,0,6.5
"2462",60,0,17,0,0,0,1,1,0,1,0,0,0,180,0,0,"12",0,0,0,0,1020,0,1,0,7.1
"2463",90,0,12,1,0,0,1,0,0,0,3.3e+07,2.97e+09,0,270,9.9e+07,0,"10",0,0,3.3e+07,3.3e+07,1080,0,1,0,7.2
"2464",90,1,18,0,0,0,1,0,0,0,2.2e+07,1.98e+09,0,270,6.6e+07,0,"5",0,0,0,2.2e+07,1620,0,1,0,6.5
"2465",90,1,49,0,0,0,0,0,0,0,3600000,3.24e+08,0,90,3600000,0,"5",0,0,0,7200000,4410,0,2,0,8
"2466",120,1,11,0,0,0,0,0,0,0,2300000,2.76e+08,0,360,6900000,0,"10",0,0,0,6900000,1320,1,3,0,7.7
"2467",90,0,43,0,0,0,1,0,0,0,3e+07,2.7e+09,0,270,9e+07,0,"5",0,0,0,1.2e+08,3870,0,4,0,7.7
"2468",150,1,17,0,0,0,0,0,0,0,3.5e+07,5.25e+09,0,450,1.05e+08,0,"11",0,0,0,3.5e+07,2550,0,1,0,6.6
"2469",120,1,19,1,0,0,0,0,0,0,0,0,0,360,0,0,"6",0,0,0,0,2280,0,1,0,6.7
"2470",90,0,12,0,0,0,1,0,0,0,1.5e+07,1.35e+09,0,270,4.5e+07,0,"9",0,0,0,1.5e+07,1080,0,1,0,7.1
"2471",60,0,19,0,0,1,0,0,0,0,0,0,0,180,0,0,"8",0,0,0,0,1140,0,3,0,6
"2472",90,1,56,0,0,0,0,0,1,0,1450000,130500000,1,270,4350000,0,"9",0,0,0,2900000,5040,0,2,0,8
"2473",120,1,13,0,0,0,0,0,0,0,2e+07,2.4e+09,0,360,6e+07,0,"11",0,0,0,2e+07,1560,1,1,0,7.7
"2474",120,1,49,0,0,0,0,0,0,0,3e+07,3.6e+09,0,240,6e+07,0,"12",0,0,0,6e+07,5880,0,2,0,8.1
"2475",90,0,16,0,0,1,0,0,0,0,3e+07,2.7e+09,1,180,6e+07,0,"8",0,0,0,6e+07,1440,0,2,0,5.9
"2476",90,0,14,0,0,0,0,0,0,0,2.7e+07,2.43e+09,0,270,8.1e+07,0,"5",0,0,0,2.7e+07,1260,0,1,0,6.4
"2477",90,1,16,0,0,0,1,0,0,0,7e+06,6.3e+08,1,270,2.1e+07,0,"2",0,0,0,7e+06,1440,0,1,0,7.2
"2478",60,1,18,0,0,0,0,0,1,0,0,0,0,180,0,0,"10",0,0,0,0,1080,0,1,0,7.2
"2479",120,0,23,1,0,0,0,0,0,0,1.02e+08,1.224e+10,0,360,3.06e+08,0,"6",0,0,1.02e+08,2.04e+08,2760,0,2,0,7.7
"2480",120,1,10,0,0,0,0,1,0,0,2.8e+07,3.36e+09,0,360,8.4e+07,0,"2",0,0,0,2.8e+07,1200,0,1,0,7.5
"2481",90,1,17,0,0,0,0,0,0,0,0,0,1,270,0,0,"3",0,0,0,0,1530,0,1,0,7.3
"2482",90,0,9,0,0,0,0,1,0,0,0,0,0,180,0,0,"11",0,0,0,0,810,0,1,0,6.3
"2483",90,1,48,0,0,0,1,1,0,0,0,0,0,270,0,0,"5",0,0,0,0,4320,0,1,0,7.9
"2484",90,1,33,0,0,0,1,0,0,0,8.5e+07,7.65e+09,1,270,2.55e+08,0,"3",0,0,0,8.5e+07,2970,0,1,0,5.6
"2485",90,1,13,0,0,0,0,1,0,0,4e+06,3.6e+08,1,270,1.2e+07,0,"1",0,0,0,4e+06,1170,0,1,0,7
"2486",90,0,9,0,0,1,0,0,0,0,3.5e+07,3.15e+09,0,270,1.05e+08,0,"8",0,0,0,3.5e+07,810,0,1,0,6.2
"2487",90,0,10,0,0,0,0,0,0,0,2e+07,1.8e+09,0,90,2e+07,0,"11",0,0,0,2e+07,900,0,1,0,7.8
"2488",90,0,17,1,0,0,1,0,0,0,4.5e+07,4.05e+09,1,270,1.35e+08,0,"12",0,0,4.5e+07,1.8e+08,1530,0,4,0,6.1
"2489",60,0,19,0,1,0,0,0,0,0,750000,4.5e+07,0,60,750000,0,"1",0,0,0,750000,1140,0,1,0,7.7
"2490",120,1,13,0,0,0,0,0,0,0,0,0,0,360,0,0,"2",0,0,0,0,1560,0,2,0,7.8
"2491",90,1,17,0,0,0,0,0,0,0,9e+07,8.1e+09,0,270,2.7e+08,0,"3",0,0,0,9e+07,1530,0,1,0,5.5
"2492",120,0,16,1,0,0,0,0,0,0,1.45e+08,1.74e+10,0,240,2.9e+08,0,"12",0,0,1.45e+08,7.25e+08,1920,0,5,0,7.4
"2493",120,0,17,1,0,0,0,0,0,0,1.25e+08,1.5e+10,0,360,3.75e+08,0,"5",0,0,1.25e+08,1.25e+08,2040,0,1,0,6
"2494",120,0,13,1,0,0,0,0,0,0,1.5e+08,1.8e+10,0,360,4.5e+08,0,"5",0,0,1.5e+08,9e+08,1560,0,6,0,6.8
"2495",120,1,43,0,0,0,0,0,0,0,1.5e+07,1.8e+09,0,360,4.5e+07,0,"12",0,0,0,1.5e+07,5160,0,1,0,7.8
"2496",120,1,15,0,0,0,1,0,0,0,0,0,0,360,0,0,"7",0,1,0,0,1800,0,1,0,7.9
"2497",90,1,4,0,0,0,1,0,0,0,0,0,0,270,0,0,"1",0,0,0,0,360,0,1,0,7.1
"2498",120,1,12,0,0,0,0,0,0,0,1e+07,1.2e+09,0,360,3e+07,0,"8",0,0,0,1e+07,1440,0,1,0,6.5
"2499",90,1,10,0,0,0,0,0,0,0,4500000,4.05e+08,0,180,9e+06,0,"6",0,0,0,4500000,900,0,1,0,7.4
"2500",90,0,11,0,0,0,1,0,0,0,0,0,0,180,0,0,"3",0,0,0,0,990,0,1,0,6.9
"2501",210,1,15,0,0,0,0,0,0,0,0,0,0,630,0,0,"10",1,0,0,0,3150,0,1,0,7.1
"2502",120,1,14,0,0,0,0,0,0,0,0,0,1,240,0,0,"9",0,0,0,0,1680,1,1,0,6.6
"2503",90,0,10,0,0,0,1,0,0,0,0,0,0,90,0,0,"9",0,0,0,0,900,0,1,0,6.8
"2504",90,1,13,0,0,0,0,0,0,0,6.5e+07,5.85e+09,1,90,6.5e+07,0,"12",0,0,0,6.5e+07,1170,0,1,0,6.3
"2505",90,0,5,1,0,0,1,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,450,0,1,0,6.1
"2506",90,0,15,1,0,0,1,0,0,0,6e+07,5.4e+09,0,270,1.8e+08,0,"11",0,0,6e+07,6e+07,1350,0,1,0,5.5
"2507",120,1,67,0,0,0,0,0,0,0,5e+07,6e+09,0,360,1.5e+08,0,"9",0,0,0,5e+07,8040,1,1,0,7.6
"2508",60,0,10,0,0,0,1,0,0,0,0,0,0,60,0,0,"9",0,0,0,0,600,0,1,0,7.6
"2509",90,1,13,0,0,1,0,0,0,0,7e+06,6.3e+08,0,270,2.1e+07,0,"7",0,0,0,7e+06,1170,0,1,0,6.2
"2510",90,1,10,0,0,0,0,0,0,0,8e+06,7.2e+08,1,270,2.4e+07,0,"11",0,0,0,8e+06,900,1,1,0,7.3
"2511",90,0,17,0,0,0,1,1,0,1,7.5e+07,6.75e+09,1,270,2.25e+08,0,"7",0,0,0,7.5e+07,1530,0,1,0,6.7
"2512",90,1,5,0,0,0,0,0,0,0,5e+05,4.5e+07,1,270,1500000,0,"6",0,0,0,1e+06,450,0,2,0,6.4
"2513",90,1,18,0,0,0,0,0,0,0,4e+06,3.6e+08,1,180,8e+06,0,"11",0,0,0,4e+06,1620,0,1,0,7.1
"2514",90,0,24,0,0,0,1,0,0,1,2e+08,1.8e+10,0,270,6e+08,0,"6",0,0,0,2e+08,2160,0,1,0,7.5
"2515",90,0,28,1,0,0,0,0,0,1,1.75e+08,1.575e+10,0,270,5.25e+08,0,"3",0,0,1.75e+08,1.75e+08,2520,0,1,0,6.6
"2516",90,0,53,0,0,0,1,0,0,1,1.15e+08,1.035e+10,0,270,3.45e+08,0,"11",0,0,0,1.15e+08,4770,0,1,0,8.1
"2517",60,0,10,1,0,0,0,0,0,0,0,0,0,180,0,0,"1",0,0,0,0,600,0,1,0,6.2
"2518",90,0,7,0,0,0,1,0,0,0,2e+07,1.8e+09,1,270,6e+07,0,"7",0,0,0,2e+07,630,0,1,0,5.7
"2519",90,1,10,0,0,0,0,0,0,0,5e+06,4.5e+08,0,180,1e+07,0,"6",0,0,0,1e+07,900,0,2,0,8
"2520",60,1,21,0,0,0,0,0,0,0,0,0,0,120,0,0,"6",0,0,0,0,1260,0,1,0,6.8
"2521",120,0,19,1,0,0,0,0,0,0,3.4e+07,4.08e+09,0,360,1.02e+08,0,"6",0,0,3.4e+07,6.8e+07,2280,0,2,0,6.2
"2522",90,1,15,0,0,0,1,0,0,0,1.6e+07,1.44e+09,0,270,4.8e+07,0,"5",0,0,0,1.6e+07,1350,0,1,0,7.8
"2523",90,1,12,0,0,0,1,0,0,0,0,0,1,270,0,0,"12",0,0,0,0,1080,0,1,0,7.1
"2524",90,1,4,0,0,0,0,1,0,0,0,0,1,180,0,0,"2",0,0,0,0,360,0,1,0,6.7
"2525",90,1,15,0,0,0,0,0,0,0,0,0,0,270,0,0,"2",0,1,0,0,1350,0,1,0,7.1
"2526",90,1,16,0,0,0,1,0,0,0,4e+07,3.6e+09,1,270,1.2e+08,0,"1",0,0,0,8e+07,1440,0,2,0,6.5
"2527",120,1,21,0,0,0,0,0,0,0,7e+06,8.4e+08,1,240,1.4e+07,0,"11",0,0,0,7e+06,2520,0,1,0,7.3
"2528",120,1,100,0,0,0,0,0,0,0,52500000,6.3e+09,1,360,157500000,0,"3",1,0,0,157500000,12000,0,3,0,7.7
"2529",90,0,24,0,0,0,1,1,0,0,3.8e+07,3.42e+09,0,180,7.6e+07,0,"12",0,0,0,3.8e+07,2160,0,1,0,6.3
"2530",120,0,15,1,0,0,1,0,0,0,1.1e+08,1.32e+10,1,360,3.3e+08,0,"6",0,0,1.1e+08,2.2e+08,1800,0,2,0,6.4
"2531",90,1,11,0,0,0,1,0,0,0,3e+07,2.7e+09,0,270,9e+07,0,"6",0,0,0,3e+07,990,0,1,0,5.5
"2532",90,1,19,0,0,0,0,0,1,0,0,0,0,270,0,0,"3",0,0,0,0,1710,0,1,0,7.4
"2533",90,0,15,0,0,0,1,0,0,0,0,0,0,180,0,0,"6",0,0,0,0,1350,0,1,0,7.4
"2534",120,1,13,0,0,0,0,0,0,0,2e+07,2.4e+09,0,360,6e+07,0,"6",0,0,0,2e+07,1560,0,1,0,7.4
"2535",90,0,13,0,0,0,1,0,0,0,5e+07,4.5e+09,0,90,5e+07,0,"6",0,0,0,5e+07,1170,0,1,0,5.8
"2536",90,1,171,0,0,0,1,0,0,0,0,0,0,180,0,0,"4",0,0,0,0,15390,0,1,0,8
"2537",90,0,8,0,0,0,1,0,0,0,2e+07,1.8e+09,0,270,6e+07,0,"10",0,0,0,4e+07,720,0,2,0,6.2
"2538",90,0,10,0,0,0,1,1,0,0,0,0,0,180,0,0,"6",0,0,0,0,900,0,1,0,6.9
"2539",120,1,11,0,0,0,0,0,0,0,0,0,0,240,0,0,"12",0,0,0,0,1320,0,1,0,7.3
"2540",90,0,11,0,0,0,1,0,0,0,0,0,0,180,0,0,"5",0,0,0,0,990,0,1,0,7.3
"2541",90,0,29,0,0,0,1,1,0,0,0,0,0,270,0,0,"11",0,0,0,0,2610,0,1,0,6.2
"2542",150,1,23,0,0,0,0,0,0,0,4.7e+07,7.05e+09,0,450,1.41e+08,0,"9",0,0,0,4.7e+07,3450,0,1,0,7.9
"2543",60,0,12,0,0,0,1,0,0,0,0,0,0,180,0,0,"8",0,0,0,0,720,0,1,0,6.6
"2544",90,0,17,0,0,0,1,0,0,0,5.5e+07,4.95e+09,0,90,5.5e+07,0,"6",0,0,0,5.5e+07,1530,0,1,0,6
"2545",120,1,213,0,0,0,0,0,0,0,1500000,1.8e+08,0,120,1500000,0,"10",0,0,0,1500000,25560,0,1,0,8.4
"2546",60,0,8,0,0,0,1,0,0,0,2.2e+07,1.32e+09,0,180,6.6e+07,0,"9",0,0,0,2.2e+07,480,0,1,0,5.1
"2547",90,1,16,0,0,0,1,0,0,0,0,0,1,270,0,0,"9",0,0,0,0,1440,0,1,0,7.1
"2548",90,1,15,0,0,0,0,0,0,0,0,0,1,180,0,0,"9",0,0,0,0,1350,0,1,0,6.9
"2549",120,1,24,0,0,0,1,0,0,0,2.5e+07,3e+09,0,240,5e+07,0,"11",0,0,0,2.5e+07,2880,0,1,0,6.8
"2550",120,1,18,0,0,0,0,0,0,0,1340000,160800000,1,360,4020000,0,"6",0,1,0,2680000,2160,0,2,1340000,7.7
"2551",90,1,12,0,0,0,1,0,0,0,8e+06,7.2e+08,0,270,2.4e+07,0,"5",0,0,0,8e+06,1080,0,1,0,7.5
"2552",90,1,19,0,0,0,1,0,0,0,0,0,1,270,0,0,"9",0,0,0,0,1710,0,1,0,7.3
"2553",120,1,13,0,0,0,0,0,0,0,1e+07,1.2e+09,0,120,1e+07,0,"5",0,0,0,1e+07,1560,0,1,0,7.5
"2554",60,1,16,0,0,0,1,0,0,0,7e+05,4.2e+07,1,120,1400000,0,"3",0,0,0,7e+05,960,0,1,0,7.6
"2555",60,0,21,0,0,0,0,1,0,1,9e+07,5.4e+09,0,180,2.7e+08,0,"6",0,0,0,1.8e+08,1260,0,2,0,7.5
"2556",60,0,21,1,0,0,1,0,0,1,0,0,1,180,0,0,"11",0,0,0,0,1260,0,1,0,5.7
"2557",120,1,71,0,0,0,0,0,0,0,1.5e+07,1.8e+09,1,360,4.5e+07,0,"5",0,0,0,3e+07,8520,0,2,0,8
"2558",90,0,29,0,0,0,1,0,0,0,4.5e+07,4.05e+09,0,270,1.35e+08,0,"7",0,0,0,4.5e+07,2610,0,1,0,5.9
"2559",150,1,19,0,0,0,0,0,0,0,7e+07,1.05e+10,0,450,2.1e+08,0,"12",0,0,0,5.6e+08,2850,0,8,0,7.7
"2560",90,0,12,1,0,0,1,0,0,0,0,0,0,270,0,0,"2",0,0,0,0,1080,0,1,0,6.9
"2561",60,0,18,0,0,0,1,1,0,0,2.4e+07,1.44e+09,0,180,7.2e+07,0,"7",0,0,0,2.4e+07,1080,0,1,0,6.2
"2562",90,1,21,1,0,0,0,0,0,0,0,0,0,270,0,0,"4",0,0,0,0,1890,0,1,0,6
"2563",90,0,14,0,0,0,1,0,0,0,0,0,0,270,0,0,"6",0,0,0,0,1260,0,1,0,7.5
"2564",120,1,9,0,0,0,0,0,0,0,0,0,0,240,0,0,"1",0,0,0,0,1080,0,1,0,7.3
"2565",120,0,20,0,0,0,0,0,0,0,0,0,0,120,0,0,"11",0,0,0,0,2400,0,6,0,7.3
"2566",90,1,14,0,0,0,1,0,0,0,3e+06,2.7e+08,1,270,9e+06,0,"9",0,0,0,3e+06,1260,0,1,0,7.2
"2567",90,0,15,1,0,0,0,0,0,0,0,0,0,180,0,0,"4",0,0,0,0,1350,0,2,0,5.8
"2568",90,0,73,0,0,0,1,0,0,0,4e+07,3.6e+09,1,270,1.2e+08,0,"2",0,0,0,4e+07,6570,0,1,0,6.6
"2569",120,1,21,0,0,0,0,0,0,0,0,0,1,240,0,0,"12",0,0,0,0,2520,0,3,0,7.3
"2570",90,0,20,0,0,0,1,0,0,0,3e+07,2.7e+09,1,180,6e+07,0,"7",0,0,0,6e+07,1800,0,2,0,5.9
"2571",120,1,62,0,0,0,0,0,0,0,1950000,2.34e+08,0,360,5850000,0,"11",0,0,0,5850000,7440,0,3,0,7.9
"2572",150,1,10,0,0,0,0,0,0,0,1.9e+07,2.85e+09,0,450,5.7e+07,0,"11",0,0,0,3.8e+07,1500,0,2,0,7.2
"2573",60,0,10,0,0,1,1,0,0,0,0,0,0,180,0,0,"10",0,0,0,0,600,0,1,0,6
"2574",90,0,23,0,0,0,1,0,0,0,3.8e+07,3.42e+09,1,180,7.6e+07,0,"6",0,0,0,1.14e+08,2070,0,3,0,6.3
"2575",90,0,16,0,0,0,1,0,0,0,5e+06,4.5e+08,1,180,1e+07,0,"2",0,0,0,1e+07,1440,0,2,0,6.6
"2576",90,0,16,0,0,1,0,0,0,0,1.5e+07,1.35e+09,0,180,3e+07,0,"1",0,0,0,1.5e+07,1440,0,1,0,5.5
"2577",90,0,11,0,0,0,1,0,0,0,0,0,0,180,0,0,"8",0,0,0,0,990,0,2,0,6.2
"2578",90,1,14,0,0,0,0,0,0,0,1e+07,9e+08,1,180,2e+07,0,"5",0,0,0,1e+07,1260,0,1,0,6.7
"2579",90,1,12,0,0,0,1,1,0,0,0,0,0,270,0,0,"7",0,0,0,0,1080,0,1,0,7
"2580",120,0,11,0,0,0,1,0,0,0,1.1e+07,1.32e+09,0,240,2.2e+07,0,"3",0,0,0,1.1e+07,1320,0,1,0,7.5
"2581",90,1,45,0,0,0,0,0,0,0,0,0,0,180,0,0,"12",0,0,0,0,4050,0,1,0,7.8
"2582",90,1,4,0,0,0,0,0,0,0,0,0,0,180,0,0,"10",0,0,0,0,360,1,1,0,7.7
"2583",90,1,6,0,0,0,0,1,0,0,7e+06,6.3e+08,0,270,2.1e+07,0,"1",0,0,0,7e+06,540,0,1,0,7
"2584",60,1,7,0,0,0,0,0,0,1,0,0,0,120,0,0,"1",0,0,0,0,420,0,1,0,6.9
"2585",60,0,38,0,0,0,1,0,0,0,0,0,0,120,0,0,"5",0,0,0,0,2280,0,1,0,7.5
"2586",90,0,57,0,0,0,1,0,0,0,0,0,0,90,0,0,"10",0,0,0,0,5130,0,1,0,7.4
"2587",90,0,17,0,0,0,1,0,0,0,0,0,0,180,0,0,"12",0,0,0,0,1530,0,1,0,6.4
"2588",60,1,5,0,0,0,0,0,0,0,0,0,0,60,0,0,"4",0,0,0,0,300,0,2,0,6.2
"2589",90,1,9,0,0,0,0,1,0,0,16500000,1.485e+09,1,270,49500000,0,"11",0,0,0,3.3e+07,810,0,2,0,6.7
"2590",90,1,21,0,0,0,1,1,0,0,0,0,0,270,0,0,"2",0,0,0,0,1890,0,2,0,5
"2591",90,1,12,0,0,0,0,0,0,0,0,0,1,180,0,0,"3",0,0,0,0,1080,0,1,0,7.6
"2592",60,0,14,0,0,0,0,1,0,1,0,0,0,180,0,0,"6",0,0,0,0,840,0,1,0,6
"2593",90,0,10,0,0,0,1,0,0,0,0,0,0,180,0,0,"9",0,0,0,0,900,0,2,0,8.2
"2594",120,1,13,0,0,0,0,0,0,0,2.2e+07,2.64e+09,0,360,6.6e+07,0,"2",0,0,0,6.6e+07,1560,0,3,0,7.8
"2595",90,1,13,0,0,0,0,0,0,0,2500000,2.25e+08,0,180,5e+06,0,"10",0,0,0,2500000,1170,0,1,0,7.1
"2596",90,1,12,0,0,0,1,0,0,0,0,0,1,270,0,0,"5",0,0,0,0,1080,0,1,0,6.3
"2597",90,0,12,1,0,0,1,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,1080,0,1,0,5.9
"2598",90,1,16,0,0,0,0,0,0,0,3e+07,2.7e+09,1,90,3e+07,0,"6",0,0,0,6e+07,1440,0,2,0,7.4
"2599",90,0,11,0,0,0,1,0,0,0,2e+07,1.8e+09,0,270,6e+07,0,"12",0,0,0,2e+07,990,0,1,0,5.1
"2600",60,1,4,0,0,0,0,0,0,0,0,0,0,120,0,0,"8",0,0,0,0,240,0,1,0,6.8
"2601",90,1,16,0,0,0,0,0,0,0,6400000,5.76e+08,1,180,12800000,0,"10",0,0,0,6400000,1440,1,1,0,7
"2602",90,1,7,0,0,0,0,0,0,0,0,0,0,90,0,0,"5",0,0,0,0,630,0,1,0,7.8
"2603",90,0,24,0,0,0,1,0,0,0,0,0,0,270,0,0,"8",0,0,0,0,2160,0,1,0,6.9
"2604",90,1,27,0,0,0,1,0,0,0,2.8e+07,2.52e+09,0,270,8.4e+07,0,"10",0,0,0,2.8e+07,2430,0,1,0,6.6
